order_id,customer_id,order_status,order_date,items_total,payments_total
a305557a41b3c1889b8e0d9255f9ef1a,d84a9738d613b69719f0bac7a49a7b65,delivered,"2018-08-28 12:38:17",75.46,2.00
a5faf579cc2b53168cc080836b834078,7d4c2f26339ec3889de2483be32d34d5,delivered,"2018-08-28 12:18:54",19.39,1.00
18995da0f41134f344ebeb2e97965d2d,feb2fb674b5b45151ac0b7a79694650a,delivered,"2018-08-28 11:51:45",66.03,1.00
576466ecdb1ad73bb848943a98649668,43a9b97803084721b53b240506f2e52d,delivered,"2018-08-28 11:26:59",26.38,1.00
b0abfb398741998a8e47cc773b5e0edb,ea2b2f7e718f4cf14d2d4138fbe3784a,delivered,"2018-08-28 11:26:02",47.44,1.00
1776f9cc0f976e7aa0e8372a5325c41a,fa62a9ef95e703b49c4bf530ce1e4efb,delivered,"2018-08-28 11:16:37",82.14,8.00
b18f96d97651133bd9a491945fa1d3bd,e342cc220c9ce03ad61939a23e6571fd,delivered,"2018-08-28 10:57:13",38.37,3.00
652c3ffc10b11f6bb6567b4976d901c6,bf766ad0f00b31ea37a0cd27a0e2b64e,delivered,"2018-08-28 10:44:03",37.26,3.00
d4e252756885006a02c890a27d6bbf53,8a60cdad54c76dca4cb2967400af00c9,delivered,"2018-08-28 10:00:01",189.32,10.00
b669dc3736aa7bf3f5f181f9f460dde5,237cd40f8611065ccaee3db2484eedaa,delivered,"2018-08-28 09:26:43",49.45,2.00
f4a8925490afed995d0e987c48908d2c,26b73fb8069041c193a5001e01fcccfd,delivered,"2018-08-28 09:18:17",22.29,2.00
0c1f1a0595fb30e05d526ab83576cd24,e350a18244c16257e0bac342c17e3d1a,delivered,"2018-08-28 09:18:03",22.29,1.00
71b4480b617e5a0468d7362efb7c4b3d,2a7cfceba822a5cb1e74455166e4a977,delivered,"2018-08-28 07:51:19",22.38,1.00
3e72677344408fece35547ac4c8ebb94,bd4a8885eb34fde35641c041de257375,delivered,"2018-08-28 01:57:12",87.79,1.00
d5cce452fb90a159a0b02988567a37bc,b53e89ac781f73f6720d8ac3a8d198ee,delivered,"2018-08-27 23:31:47",59.38,5.00
c941ad898bc2355a4c9e9a19b504c69c,36ab05a0017f0f71c0a7277862e9871a,delivered,"2018-08-27 23:30:28",33.34,1.00
266e6e41522572e8bc4068738beaef07,a910f3a92b629ccc1d3444a102254023,delivered,"2018-08-27 23:12:55",207.60,8.00
68dd7c23e8b6c1e5f3ad16be5dd4bdf6,175f8430de932f744f8eebc3c680915e,delivered,"2018-08-27 22:59:03",50.45,5.00
c469458d116f862637d6c26ae62ff8f2,dd280839d45cc0f98c6b2de9665909a0,delivered,"2018-08-27 22:54:07",57.10,1.00
e41e7842fa15d821ce598a8b80915cd8,22263f5c5d6ca2fe997157c56fdf05e8,delivered,"2018-08-27 22:34:17",100.86,2.00
24ac51b02d01abde547c474a994d2aa4,772b44cd8aa7c266a3efaf363ff48410,delivered,"2018-08-27 22:12:59",35.42,1.00
21cb15950725534b614707f82846010e,c0fc852fa9977d4c42831774ed0a7eba,delivered,"2018-08-27 21:36:16",27.60,1.00
06914a88cb181e922cc58fed3d198c98,1abaf0a998b6b5157867e2311edba42e,delivered,"2018-08-27 21:28:43",175.41,10.00
c89cc188bf7fe39307862cb3dd2d0234,d4db2de03a978cc57f508a11822da55a,delivered,"2018-08-27 21:27:13",301.80,10.00
993d5d78bd251d2ad7d2607110a04bbe,7bcb97218373e2350ffcedd3dbb879e1,delivered,"2018-08-27 21:04:17",71.01,2.00
eeeebba48c7b5fc22f6e12734ed319ed,39db8e59edb882c1518ef5624f4caf12,delivered,"2018-08-27 20:47:15",93.86,6.00
a000067196006b1ac2a467ba2156b22d,448a13e993e05e92abc37b5ce19eb921,delivered,"2018-08-27 20:31:22",71.08,1.00
0785459f4688c430590e9ef6eff2fecb,54081452326c25cde023a4c5a7850275,delivered,"2018-08-27 20:03:07",37.46,1.00
a966954fa1c451757b4d6c77946f9863,2f54fe23880698b37d980be4da8af756,delivered,"2018-08-27 19:59:06",59.00,1.00
d265e2114f019b12adfff1e68a241a8e,49fbad4fd44bf061db521927312ac8f5,delivered,"2018-08-27 19:39:33",41.50,1.00
9aa39389b428a90ff82b0c94fb0afc5a,499813b6e2b1ab4e68e9530231b076cc,delivered,"2018-08-27 19:37:48",106.93,2.00
734fd23f82c457088580cf5a8c9da909,586917ded6789bf18fbd8db6e5683e6c,delivered,"2018-08-27 19:32:27",47.44,1.00
bd2c2c3a4d59e68fb14a526745572883,1ab3117f58e7d55791a60513d9dd7f4f,delivered,"2018-08-27 19:29:28",103.83,3.00
56610fa87188c93ee5993a5e98a7b092,2bc660beaeab7f3089e8ce729b054c74,delivered,"2018-08-27 19:26:54",46.52,1.00
05d46826bd0fb605d6b00e30e9141882,c5a9ffc867b51a706a06ac6e1e3fa61a,delivered,"2018-08-27 19:21:58",61.36,2.00
fa0c6595d02f168f7557693dbffa7b69,abdc586e0d5ff6eacd551805eb29149c,delivered,"2018-08-27 18:58:15",31.18,2.00
e6f6345c50327507fe35965aa65c8e94,b0a44e6002f9ff27862759d0d1992f4e,delivered,"2018-08-27 18:50:06",37.46,1.00
00eead1d5a799277ef3d6b387b0bebef,c713fee6f70301b6bf60701902502703,delivered,"2018-08-27 18:45:54",98.26,5.00
e39b1c0568bb5cbcb35d685fc1185634,753d6cf7d8ba649983fc6e04ddb58024,delivered,"2018-08-27 18:25:28",41.52,4.00
d543b0fedeb939f3fda2a3c2fe167b02,f8cd00a7baf936fd020f7c38247dbd63,delivered,"2018-08-27 17:32:01",71.18,3.00
2812dbf450ac5dd26b952cfc6db60529,8dd74bc7874323d7948b25debd8488c4,delivered,"2018-08-27 17:24:25",107.09,1.00
57d0641da97fead93c9541a7c3b1fc75,06909593a3382d75b06bcde5c527ad59,delivered,"2018-08-27 17:18:42",115.81,1.00
28e7be9f5fc8bb93020385ec94b1db0b,51ff54ae13cdec5937953af1e40bd315,delivered,"2018-08-27 17:10:36",44.28,4.00
e91a3bc14b8d125d82f0334371c39926,befe184e4eb181470e6063a1a368a093,delivered,"2018-08-27 17:01:43",53.48,1.00
d22567ff9749170e14c7485e02c1ff3c,9883a8a9a4eee71337503a8374f0f786,delivered,"2018-08-27 16:57:10",28.20,1.00
c14d2e12b876b00738f6c4ae6329e1dc,be52d3846e7c0522f6cf8e4374905d10,delivered,"2018-08-27 16:24:47",20.27,1.00
baf4bb57bdf5e14c67c2389a48864acb,1dbedd82802de22ae6aa890ed7c09669,delivered,"2018-08-27 16:17:16",109.21,3.00
9a2176942821e355e4ff9dc4a8e96a07,b8126473affde2fa5bd627695704995e,delivered,"2018-08-27 16:12:22",89.90,1.00
28c949172daaa2b250fc70ed64a45517,6074d24326b80e85de5d37536f93d9c5,delivered,"2018-08-27 15:21:15",118.81,2.00
21b9bb429b09c08b2ae81e3ed20e8d2f,e8fe0f56504f85ac492a818a3e659de2,delivered,"2018-08-27 15:18:45",138.97,6.00
a5ee139d1586d2d22c21ce7048e1d36d,7501487f2c74cc52064641b5793bbf4e,delivered,"2018-08-27 15:15:03",56.60,2.00
48b04c2b15ef11dac475795682a3d991,b7178dd71a79f281dfba982e42e0f673,delivered,"2018-08-27 15:07:02",45.91,1.00
056793ca2483a5d5943cb5bd90f5b314,25308e9c16af1a99ce8c88b431f0bca5,delivered,"2018-08-27 15:04:59",39.46,1.00
53dccb14668d654069cab1d78e4b13c1,99883bc0fdc4bd80b3f5b2526f7d66d4,delivered,"2018-08-27 15:03:18",369.54,10.00
87ce6f9094188f36623b250901635869,6eb8d127e41e5d1de3049a6bc7bd912e,delivered,"2018-08-27 14:54:22",73.17,1.00
46c123d65d1a90feca91b6c4cf104633,936abf93c937d29a4a350eb38faf8f13,delivered,"2018-08-27 14:39:21",87.62,1.00
bd9c7d72943c5118f03bb7524043e0fd,fcbe3f42ab6dc11cfacdfb880a746ffd,delivered,"2018-08-27 14:21:30",192.28,1.00
f27cc61c27c26b63dd0b279bb9c29ed6,9f560950a10f36b4329feab6e7504530,delivered,"2018-08-27 13:59:44",69.33,6.00
4fe2fd5509bca02cbd39aa5b3eeb2a8f,c5064807abdc55acd37860160154ed1a,delivered,"2018-08-27 13:57:36",51.20,1.00
915cfc1bb5564cda804c1e544780f701,a67c8e21742969a51553124864de7632,delivered,"2018-08-27 13:37:12",34.33,1.00
8944b1716ec63423c8a83c20bc194476,f6900efe7cfda3d306e794fa2e92d58a,delivered,"2018-08-27 13:31:19",94.66,8.00
5abf18d13baf7acb60e616f758d61928,a9ce726bdb822ae3acbc379afaa1423c,delivered,"2018-08-27 13:11:50",45.32,2.00
2e5737bd3452cc165fb76f3a57447398,579e8a264bd6a1f8c3a9c30739e3ff75,delivered,"2018-08-27 13:11:22",32.43,1.00
e9fb2d9703e24b2ce5207a109f7b96be,f3ca3600b3e3a18b81e657bce05fcfdf,delivered,"2018-08-27 12:59:16",61.27,3.00
a73d469a8747dea1740e9545d1051002,fa5e5ede73e8f02fe888b6f3bd44a714,delivered,"2018-08-27 12:41:49",545.51,1.00
a63d6f123bbccd71286ef76811cb2a3b,c24bbeb8111fea27eab791a37e665210,delivered,"2018-08-27 12:39:11",181.00,1.00
427fb603381c1e7a4b224eac2a5acb29,3f27dab6f20dfabd52490c042b6a517b,delivered,"2018-08-27 12:11:07",68.43,2.00
e8ddd60abf2ceeee18ebd986311f3630,e031764f2e443bb3e7d8c54c3421a5f2,delivered,"2018-08-27 11:57:38",26.29,1.00
b3e4accbc8524ec4b2f5a5ddab755b34,5a8bb6b5460b7bf21ee732841167a57f,delivered,"2018-08-27 11:19:47",23.29,1.00
0425635629d7b1e1aefedf34bd15e289,1ac3126c5135c77318214fd99cf238d4,delivered,"2018-08-27 11:16:19",53.37,1.00
89812ae1f27bd0baa142a3aa9ab5cb49,3d5e3aa002e4495e1fb30b4923213858,delivered,"2018-08-27 10:46:53",58.85,1.00
78d5c205c38367a8894d4721fdbb6962,bf3790c6f75a5ffa9bab9588276430b1,delivered,"2018-08-27 10:46:11",78.03,6.00
c7756342d355d13eea40a754b6602da6,15aee229d1d48b6a17dd0b8e2a3705e0,delivered,"2018-08-27 09:54:35",43.55,1.00
feeaaeb6a99fc794212a29c84e6d527e,8abd8440d6a20d04de36f9030a6f7d44,delivered,"2018-08-27 09:29:33",27.46,1.00
bc6a0c20c290fc74ba2c366c50477690,5a7da49e27d1969457fb1d07bb538729,delivered,"2018-08-27 09:19:09",209.32,2.00
6cbc2c3a5ded4eb0fed3a011b02c6eeb,dced0cc0cebc0baa44511a39ec893189,delivered,"2018-08-27 09:08:47",55.60,1.00
c72a06dbd2869dbfa3dc93ca4f262f37,379a4be9ef9f203fbff2b2b6f686744f,delivered,"2018-08-27 08:56:49",67.18,6.00
821ab83aee62992191306118d37fcb3c,7cd727f4c16ab0b4ba4cfd760cee2316,delivered,"2018-08-27 08:51:54",107.92,1.00
cc94aa62777cf27c082eaa521ba00747,ebf28472ced6d1aaf751af1592f56df6,delivered,"2018-08-27 07:18:36",33.33,1.00
aedce126de46f6e9cfc35a9083ac0c81,7ba7a7ead798304838e37ed1872dea66,delivered,"2018-08-27 00:22:03",384.79,5.00
b33c9bb2caa1d2b9f219b70f6dba7dce,891adb1fb4da5da2b8b8c367bf9801d1,delivered,"2018-08-26 23:45:45",110.33,1.00
0c51a7661156c6f9ae61b33610dca175,84dc684f01a447dec8a0f76530e5894c,delivered,"2018-08-26 23:31:24",118.35,3.00
19ee088b8cb4afa401a748f8437135d1,85a0f9b7de741202663cd284bab26e93,delivered,"2018-08-26 22:50:16",98.33,3.00
b42c74ef741f507b421d3dfb4949178f,4312276d4e4b3007a437693e5a39887d,delivered,"2018-08-26 22:48:32",127.99,1.00
882634702ad671a4a28319adef8f058b,64e3294ce026b7e6af1342b9985423b8,delivered,"2018-08-26 22:41:03",17.38,1.00
efebff1dca02ecdf264035398365351f,7e67ce30689f185fd8257747f004a86c,delivered,"2018-08-26 22:37:58",347.41,10.00
b5bdf19b8bbc9d7daf5eb8f087a8895e,59ac3b9e18d9d220e42331311e4e29ef,delivered,"2018-08-26 22:19:40",111.70,10.00
6d25592267349b322799e2beb687871e,5bb39c890c91b1d26801aa19a9336eac,delivered,"2018-08-26 22:04:34",201.82,1.00
6eafb3047f5d0c7cadeec9d129f0e4d0,40915d2aa40e340e13b8635cf59048d3,delivered,"2018-08-26 21:55:14",211.88,15.00
ebac8364f6f97c06df19ad674a12b359,e6fe99ccca7205804697a0aaef1539fb,delivered,"2018-08-26 21:47:50",51.60,5.00
bcddcd2f3dbe84b7b93697873e16a971,f1f48ad1ad1e181b54ce0c9db740971c,delivered,"2018-08-26 21:28:46",30.13,1.00
e53249d8b27242c64053f94e2af2b2ba,94530252be2e605952ea3e82461cfbad,delivered,"2018-08-26 21:18:34",67.58,1.00
5407dd425b0427513c6f63025414fb33,85c95113b1158d7ec148427c0a223c92,delivered,"2018-08-26 21:12:52",16.36,1.00
c5ba516dae0f7c34ba8ad92dad570249,7e65f2e10589a7e3149badfe2d5ccb42,delivered,"2018-08-26 21:01:53",66.57,1.00
cb4d0ce750b3542055ae832b4d3bcca4,7a24f850592485f402c7038ca51efe3b,delivered,"2018-08-26 21:01:14",52.76,1.00
f53fa17609006c9c6669b5371ce08044,3654b6ccbba27cc2fc3fc52ac93ba937,delivered,"2018-08-26 20:58:26",26.38,1.00
1af85a7bfa8727b2f0009a9035341f3f,2cc96e1e4307b9b4c1e710fb2c3b5d24,delivered,"2018-08-26 20:57:20",26.38,1.00
d8d842d38880d9584e98d64058aedfed,c22cfbe35fa59bc8126c9be7d1e6a284,delivered,"2018-08-26 20:32:14",319.89,1.00
8af910ab3dcf14bd966ba647e2ad995a,014b7917072f3fe8c9ca37d4043c31d1,delivered,"2018-08-26 20:08:21",25.79,1.00
fdfb73b2a9e88e518c2f565f43ca06c1,1b676ae36901ebaeb90253602c519f18,delivered,"2018-08-26 20:06:40",49.56,3.00
c3a4dcc5c4ae575cb04444cf1b3f0a09,4f24efa07ad431bbb04c7f1eb54a19bf,delivered,"2018-08-26 19:56:12",239.16,2.00
1c34540e08aaa8566e32b53509f14ebb,f4285ca515912592837da578425f59e3,delivered,"2018-08-26 19:45:32",120.81,3.00
6912f9577b4156d72ee607f78328ed11,9c2203adbf4d1a125282d868ee0df322,delivered,"2018-08-26 19:39:08",43.41,1.00
1c8ea3262201c0562eccbcefff3da202,40bbf05156775873f7c2540c0429b95c,delivered,"2018-08-26 19:22:51",165.14,7.00
a37c35b30b6e6d6e5a62c846cb093a32,c7fc773153ce95d99d98dc0b57f52504,delivered,"2018-08-26 19:07:32",33.71,1.00
90a6ce43261478f0aab250a72e3cdfce,f62f53a0df8676374de8c463dd8a9564,delivered,"2018-08-26 19:04:40",48.31,1.00
fa82edaf6d788f4a8a80e2f8fc4cb9b7,0c5be6b354afcc24ff40642e4538268a,delivered,"2018-08-26 19:04:05",82.75,1.00
7c67a9f94c58c5b1c1a40953151fbccd,e3ee993f5b68f60fdda5d3fb16299fd2,delivered,"2018-08-26 19:01:18",35.24,1.00
6bbc1892d79fc89cd656a04b7d96f622,aeca4ed7648c403088113efb0e5a2ba1,delivered,"2018-08-26 18:47:46",94.66,2.00
5cd1f67d76b653cb354391539321edf4,3bf2b91d6c9c0933d394da0b929d6226,delivered,"2018-08-26 18:28:36",87.88,1.00
e3f4b4c899325f23b973d9aee02d2071,a667da129180ee7f49d7ca633ffce577,delivered,"2018-08-26 18:26:33",50.45,1.00
b6162f47d6adbaf673e92b13e9358d89,cdb833f7133ef2039a36e2cf5bd7a009,delivered,"2018-08-26 18:17:04",137.16,1.00
c14276f26a0791a1773e6da7b07db230,86aa08ad9b72bb15edf9488c82b68ef3,delivered,"2018-08-26 18:03:59",139.41,1.00
df606e00395346b2b2d9e861236efd6f,c3b0850bfab9fde7e7089966a8ffa271,delivered,"2018-08-26 17:40:24",98.26,1.00
2a30390f1b957c7120f80795b9f97316,e1a66c81cd7d20ecf12f40679b70eab2,delivered,"2018-08-26 17:28:44",130.56,2.00
558bd4996eeddc5e4e29295bcec08e32,5d894b632b1f08bd01b826d7ab061a94,delivered,"2018-08-26 17:27:38",39.15,1.00
8092da256aefda13b330290d2ca86521,090c54303fddc5393a9386f0ce454d62,delivered,"2018-08-26 17:23:02",115.65,1.00
5577ca55c1ff01d19567de9f6ba00a7c,0353a6805a33d54bc0910b25653e9981,delivered,"2018-08-26 16:53:09",86.15,1.00
4123f9252f0d0572f075dbb5a95d9cc6,72d22223828ebe8d8f4529ba06e89871,delivered,"2018-08-26 16:34:35",99.16,1.00
52b7fa35b1e5c8bdea5869804dced415,de3375390ab39702b7268a2d01cb5e9c,delivered,"2018-08-26 16:26:52",94.63,1.00
2a52ef20af312ee4756b4e622ddc7101,736d28863facba7881a832ac8549a1dc,delivered,"2018-08-26 16:19:58",120.68,6.00
d2ce9688abb199cda1a106b293847827,af48ad11489d099769bdacaa419d6bc9,delivered,"2018-08-26 16:12:27",37.37,1.00
60ff47e655e87de64037be5d1f09ce7d,5a761ff24ca0a248f82d71235398e852,delivered,"2018-08-26 15:46:28",22.29,1.00
7866f96b0496d61749bdc8664b22119e,7ffa70f414e42f6ba3dfc7475f346ed9,delivered,"2018-08-26 15:11:20",167.86,3.00
93665186a08d41fad2ac9580488ff17e,7ceb27602e06b6c42905d1c5faf97b6a,delivered,"2018-08-26 14:39:46",57.99,2.00
796033ffde6ba06e0abe387e36ee8fe0,62d3c457010afc957d955568318e6d78,delivered,"2018-08-26 14:17:08",158.97,3.00
9fec37a0086c6f77f95b2ac00f27771e,ed60f04b26f7d1489b359d655e71f9df,delivered,"2018-08-26 13:53:04",207.49,4.00
774bdf79f367d25dd36a9e0a8c739423,a9979110f5ae50a3ba4742be43c123db,delivered,"2018-08-26 13:49:27",137.63,13.00
c6f6cbb3c845593222d5c594bb69c5fd,c19f7da4784ab55d1332e7ebf7132534,delivered,"2018-08-26 13:33:43",113.33,4.00
d4550a84368a296d44630ab6e29c6999,1abfdac3f8679e9df8e679a10e7e392c,delivered,"2018-08-26 13:26:12",308.35,10.00
3811f683228f7e91c35b0fd2a705af27,0cf6af50873c8ab4f2f4d4279c144860,delivered,"2018-08-26 13:25:25",236.46,2.00
78d7bf360bb60d0dd4bd37663c126524,bbfd6562ad0326487d9e5c8e6433fc8d,delivered,"2018-08-26 13:23:23",188.89,5.00
cd5343ffb012a7157ddbcf5720100c01,c6ae270b58b4692321a73aa741d183af,delivered,"2018-08-26 12:38:57",336.16,2.00
ac5c875d7fbcc1765c32e13b8ee888cb,f4b269b03f1563e08df01c41abb6ca52,delivered,"2018-08-26 12:28:39",77.51,2.00
70c13d94aa6f2f57d27a7babb9f0d215,333bd9e7da0cdb867ce8c636a5ab1e0e,delivered,"2018-08-26 12:06:17",35.36,1.00
0b33796d2382e9a9fde619a584ba7216,68c54dbda8f6d832d974c45a869031c2,delivered,"2018-08-26 11:59:34",33.71,3.00
d7f71d136da2fa678c39380a22d117df,e5a8aaccb766e00177b0a587979cc814,delivered,"2018-08-26 11:44:34",95.26,1.00
631e74e14da293fc4c6a8f02253aac6e,12ea59d011e70de7c80a1c8078036a11,delivered,"2018-08-26 11:23:04",78.22,4.00
e3447938231fb6ba2fee0231b51eca59,2c3642e1392097fb4af76a76fec16a46,delivered,"2018-08-26 11:04:26",172.14,2.00
4830473362441527781ef6c1860cac4c,72a366446dd3abfc90c598896714d85c,delivered,"2018-08-26 11:02:58",96.68,4.00
6cff0c3dacf64bb7cb2ad584b81b7d0d,b50a511097ebc1d6b90d075516f93978,delivered,"2018-08-26 11:01:05",33.43,1.00
6359393f5003c79bab5ff0e3f3b42656,2736939a39d44074bf7db6a1220d5d41,delivered,"2018-08-26 10:48:04",189.37,8.00
216ffdacc032ce8a108cc7c01f4ab9a4,c8c9a89a37a20ae0d0b8abd5978e1240,delivered,"2018-08-26 10:38:07",120.53,4.00
f7a0b8c521ea81bf3536ad4ef99fd376,faef2f2f4a3880d56b17a30c8aa683ce,delivered,"2018-08-26 10:08:49",143.21,1.00
b724c12024f2ddd6151b0d8dc88a5823,4442cf326cdb49f7580c6d67a8495161,delivered,"2018-08-26 09:29:46",98.26,1.00
762fa054ae976d76eea5688eaa2a92e6,8205033143e83aeee71e4df23fedc372,delivered,"2018-08-26 09:22:44",95.76,3.00
320dcf288de15e4ff06ebbfce4e42c78,02ae654741ad895368bd9ffc371893e5,delivered,"2018-08-26 08:40:36",87.55,3.00
95026e2a6e774fdf2bb59a5eab661b15,0f0c730c073bc0f1f9cbb6cda2ccb664,delivered,"2018-08-26 07:57:32",28.22,1.00
26e2db0bd73689ff814692e3dc232671,e8640461d21ee25de8988187e7227b70,delivered,"2018-08-26 07:54:47",182.06,8.00
3f64a17e87d0fed4d084e352409882ba,544718803ece964e5c1d0b3b3cd751fc,delivered,"2018-08-26 07:38:38",1312.67,10.00
05d43265b79289692a382c9f2a6c1547,3c6ea1acabe8c875fd3484d5e34d10e4,delivered,"2018-08-26 04:53:46",234.84,2.00
f0a5b7c94819c69d12a1c0458ec74756,54d5d7da0837d85d624ff379fffd671d,delivered,"2018-08-26 04:52:35",82.68,2.00
b576609c7e4498a76216cb240c177328,09de89d73728d8ba98281f3b1a73e9aa,delivered,"2018-08-26 04:51:22",22.39,1.00
a06dda7f954798c0ad5a0b24e73b1ddb,5b0317e52f6059c5ae2572fc5edeb9a2,delivered,"2018-08-25 23:39:08",60.42,1.00
675bc8cd15e6b9225582b9161288670f,8a2d6290feaba2aea18c2b8a5a60cc32,delivered,"2018-08-25 23:32:01",258.90,10.00
fcdaba27fd62777362e818998aa76b94,ac547427f9b41bb8d04e4d0c01ae1078,delivered,"2018-08-25 22:41:57",155.01,1.00
dae948ffccda4df99a5e1561db5f5029,9c7d3c254f40add7cec20a8f59f8699a,delivered,"2018-08-25 22:29:38",52.76,1.00
b2bee079651c0bf6a1a92b39c2dbe5cf,abd052c275218899a215aa3dc9e1494a,delivered,"2018-08-25 22:28:18",318.30,2.00
14986dd5b5dc6b4203bda6666311e4d0,93f0c8eaf1b7a1c951d234d56b232e35,delivered,"2018-08-25 22:17:18",169.30,3.00
d0b4c30f45087d9a9114b3cbe87aee63,2480cae0db14e17cff537d55abfb967e,delivered,"2018-08-25 22:15:54",45.30,1.00
d20cb870c4dcb39bb4703c900f4e6dfa,5d450b0db7c1b066c7dc768f9508f3de,delivered,"2018-08-25 21:53:15",17.39,1.00
eb2e56877e1f053dedc857408122a7b4,315928729203665b684389cc28b8865e,delivered,"2018-08-25 21:49:02",94.66,1.00
f1d5c2e6867fa93ceee9ef9b34a53cbf,a790343ca6f3fee08112d678b43aa7c5,delivered,"2018-08-25 21:20:50",9.59,2.00
3b61aab5de69abc1731138bd104a777f,8e29c6e9c795eda30cf7f47244720132,delivered,"2018-08-25 20:59:18",1024.76,1.00
49626271ea0fa255a99b34978f50ae68,def4d98085d84e247e9d57847e3b1423,delivered,"2018-08-25 20:27:21",70.07,1.00
6917bf2ef92587d31987c8c01aa1b4e0,782439c1913d6f928285350906a9662f,delivered,"2018-08-25 20:26:35",154.22,3.00
db6953ee3e550b44b0876aef0ce63dd5,a259c06d14baf614184f83379b7c1e36,delivered,"2018-08-25 20:26:07",124.83,3.00
ac6f2372fee2d8b5f63bd2387aa26a28,110b79f06a0f49a38da99084706a382d,delivered,"2018-08-25 20:24:40",129.49,4.00
2c6b7c49452d044cc8dff84245e1f553,c5743b474a0a32457e5d1c4d7d010457,delivered,"2018-08-25 20:13:35",61.45,3.00
73cfaa863221d5987b3f6aa644affca3,f06bb0bb030eef32d9ce6d9a4f177605,delivered,"2018-08-25 20:10:27",70.89,1.00
b2f832c9f6b30237f231cfc09f82ffbc,dc7b3fbf491155c69e07b131497d4493,delivered,"2018-08-25 20:08:25",38.37,1.00
922fbc61f8105abc09581252d38103c8,2eb58763b788cea769f25c07419885a0,delivered,"2018-08-25 19:56:43",32.33,1.00
a77cf1f9b2d22060320fa51a5906d02a,ab34a771f8b497c9a37efbb586372f79,delivered,"2018-08-25 19:15:56",52.76,1.00
89da5201b61556fe114c78cf188fb1e8,71fde3709b2cb6ac4f85fd35ce1d45cb,delivered,"2018-08-25 18:52:49",336.83,5.00
499a762fa72fde835e39b03db3b95cbf,06749557ec7c0ecb61210bbc6c14ae1d,delivered,"2018-08-25 18:37:04",39.97,2.00
9e9cfa056dcd246d1bfd47f58a771abf,8488a16c79a62c2f70d4d93bf15ae67e,delivered,"2018-08-25 18:36:46",489.90,5.00
3676b8a38151270ac285f2fa3c564772,255bd9cf3c5ada66932666a0dc4dc255,delivered,"2018-08-25 17:52:00",46.58,1.00
43ee68cd19f18fcf7dfc4ea167554e40,a5460ac48757705144a88316dd7fe9c6,delivered,"2018-08-25 17:37:28",106.95,2.00
487bc162200365d5717baea84761d214,19548f739f2fefdc573882b1ad7d63b4,delivered,"2018-08-25 17:17:58",62.54,1.00
4af8b47be33c785fcc931ff77ba23ae3,0deb774b69e542a71ef7dca0d4f3d050,delivered,"2018-08-25 17:11:57",48.21,1.00
f9ba4a7646e78ee867081f9a098c3290,5a43a37dd0e6fc32b37baaf86f2a438d,delivered,"2018-08-25 17:10:20",118.35,2.00
cf6452b3b5328de1ec580502fd48fcd7,5928ea9c80d9614d8a17a6e4f13de9ee,delivered,"2018-08-25 17:01:09",413.58,7.00
3e8ef04f228ea2e33b19ff30e0e61f38,a2e1b81e95b64a49c8715043ec2bf878,delivered,"2018-08-25 16:48:02",108.36,6.00
4f519ece529392f7272828e7c16e1a78,4e58705c154cc734bd02c659f9079e16,delivered,"2018-08-25 16:41:38",23.28,1.00
e0e1fe9ae2dd406e99025006b746c364,bbf91df4f0a88830237a0e1ee1b9f161,delivered,"2018-08-25 16:36:58",42.86,2.00
f63fc1c003e6328d52c7a49b28d9717a,4fc3826b952eb6ca326617fa740265d2,delivered,"2018-08-25 16:18:14",25.88,1.00
b4580174bbfb1dacc6e2cd89251d842a,25fcf13e3c9b675d599bc5c4ffbc8398,delivered,"2018-08-25 15:44:41",95.72,9.00
372f8e1a08cbd807194b89b3c31a448a,f767e7437c3aa2c044523c0a6712380b,delivered,"2018-08-25 15:12:30",2328.40,10.00
45494452d88e4597bc50ae8584a54eef,4293a500bd3509394b698c1cee625695,delivered,"2018-08-25 15:12:12",60.41,1.00
ff1037c14208a18e7482c6c7a988799f,5b29cab1b79b6ffde4d50351e4f85ccb,delivered,"2018-08-25 15:08:14",30.41,1.00
38be3479258281d5a9f612704f4546b8,97167228f2e673901f1fef090e90a291,delivered,"2018-08-25 14:25:11",115.81,1.00
8c65d56ff533ea4260692ba747aebc7b,eadb38f485051a13664f0a4bdeb60b59,delivered,"2018-08-25 14:23:47",107.09,5.00
fd94e66307d89e3285cde20f9766bafd,ccd36c540240c744dd26146ce739e082,delivered,"2018-08-25 14:20:27",403.25,1.00
80868dd37e63ac8fbe1aa89083b8f2b0,444766ef7ae8469bdb459a158a1941c0,delivered,"2018-08-25 14:09:50",50.22,3.00
c94edffab2f10ec24645c62b40881e88,83e4193ef8adca21142f06ba078bf556,delivered,"2018-08-25 14:05:07",265.64,5.00
43204c34d259bc75adc3de4d29d26684,cc754e7097e25ba2753c399ea39c6ee7,delivered,"2018-08-25 13:51:01",124.09,10.00
dc15c503e5d31267bef467c8c63476c4,bd845f13db0ebdbb3dbd88dbbe69848a,delivered,"2018-08-25 13:21:23",82.25,1.00
4f164373da991b6595b609372262a23f,7d5dd0076e9b3b10de042c179d8c3d30,delivered,"2018-08-25 13:12:08",33.71,1.00
12fb8b575f3f6d58ccbafba1294177e5,ba0cb3c8fdd57a9f03fe71f48986dd8c,delivered,"2018-08-25 13:07:13",20.38,1.00
